,PacketTotalNum,DurationTime,PacketLenMean,PayloadLenMean,TimeGapMean
0,5,1.9883670806884766,44.0,2.0,0.49709177017211914
1,5,1.9980878829956055,60.0,2.0,0.49952197074890137
2,1,0.0,143.0,101.0,0.0
3,1,0.0,329.0,287.0,0.0
4,5,257.0071430206299,145.0,103.0,64.25178575515747
5,5,257.0071680545807,331.0,289.0,64.25179201364517
6,5,71.93020582199097,162.2,120.2,17.98255145549774
7,3,85.91903305053711,302.0,260.0,42.959516525268555
8,1,0.0,145.0,103.0,0.0
9,1,0.0,331.0,289.0,0.0
10,5,125.03028893470764,145.0,103.0,31.25757223367691
11,5,254.00235986709595,331.0,289.0,63.50058996677399
12,5,256.01656794548035,145.0,103.0,64.00414198637009
13,5,256.0191259384155,331.0,289.0,64.00478148460388
14,5,318.69689202308655,162.2,120.2,79.67422300577164
15,5,318.55581307411194,218.8,176.8,79.63895326852798
16,5,50.308573961257935,92.0,50.0,12.577143490314484
17,5,1121268.8244438171,64.0,22.0,280317.2061109543
18,5,1122670.4321148396,64.0,22.0,280667.6080287099
19,5,114.22408699989319,255.4,213.4,28.556021749973297
20,1,0.0,329.0,287.0,0.0
21,5,-427.75065207481384,151.4,109.4,-106.93766301870346
22,5,-427.7505931854248,117.0,75.0,-106.9376482963562
23,1,0.0,139.0,97.0,0.0
24,1,0.0,361.0,319.0,0.0
25,5,255.98280787467957,145.0,103.0,63.99570196866989
26,5,255.98397397994995,331.0,289.0,63.99599349498749
27,5,-755.7039029598236,137.4,95.4,-188.9259757399559
28,4,-755.703910112381,382.0,340.0,-251.90130337079367
29,1,0.0,145.0,103.0,0.0
30,1,0.0,341.0,299.0,0.0
31,1,0.0,145.0,103.0,0.0
32,1,0.0,331.0,289.0,0.0
33,1,0.0,145.0,103.0,0.0
34,5,154.13680791854858,276.6,234.6,38.534201979637146
35,5,2575607.6940128803,261.2,219.2,643901.9235032201
36,1,0.0,365.0,323.0,0.0
37,1,0.0,329.0,287.0,0.0
38,5,171.74344897270203,103.0,61.0,42.93586224317551
39,5,171.73586511611938,151.0,109.0,42.933966279029846
40,1,0.0,145.0,103.0,0.0
41,2,47.63077092170715,166.5,124.5,47.63077092170715
42,2,47.63073801994324,240.5,198.5,47.63073801994324
43,1,0.0,143.0,101.0,0.0
44,1,0.0,329.0,287.0,0.0
45,5,1.7381980419158936,107.4,48.6,0.4345495104789734
46,3,-846.5500149726868,143.0,101.0,-423.2750074863434
47,3,-846.5500149726868,329.0,287.0,-423.2750074863434
48,4,9.366958141326904,64.5,0.0,3.1223193804423013
49,2,33.30567216873169,261.5,219.5,33.30567216873169
50,1,0.0,145.0,103.0,0.0
51,5,257.1094379425049,145.0,103.0,64.27735948562622
52,5,257.1089279651642,331.0,289.0,64.27723199129105
53,5,-17283.2580640316,203.4,161.4,-4320.8145160079
54,2,-350.147607088089,359.0,317.0,-350.147607088089
55,5,233.7243618965149,293.8,251.8,58.43109047412872
56,5,-191.8497850894928,145.0,103.0,-47.9624462723732
57,5,-191.84986019134521,331.0,289.0,-47.962465047836304
58,1,0.0,145.0,103.0,0.0
59,5,-366.00158882141113,78.6,36.6,-91.50039720535278
60,1,0.0,331.0,289.0,0.0
61,5,202.07282400131226,143.0,101.0,50.518206000328064
62,5,202.07328987121582,423.0,381.0,50.518322467803955
63,5,-463.00138306617737,161.0,119.0,-115.75034576654434
64,1,0.0,145.0,103.0,0.0
65,1,0.0,331.0,289.0,0.0
66,1,0.0,146.0,104.0,0.0
67,1,0.0,359.0,317.0,0.0
68,1,0.0,159.0,117.0,0.0
69,1,0.0,403.0,361.0,0.0
70,5,-378.9869439601898,78.6,36.6,-94.74673599004745
71,3,9.001031875610352,64.66666666666667,0.0,4.500515937805176
72,5,147.79086804389954,145.0,103.0,36.947717010974884
73,5,147.79108095169067,331.0,289.0,36.94777023792267
74,1,0.0,143.0,101.0,0.0
75,1,0.0,329.0,287.0,0.0
76,1,0.0,145.0,103.0,0.0
77,1,0.0,331.0,289.0,0.0
78,5,-17056.959352970123,182.2,140.2,-4264.239838242531
79,1,0.0,143.0,101.0,0.0
80,1,0.0,329.0,287.0,0.0
81,2,33.9349639415741,163.5,121.5,33.9349639415741
82,2,33.93487906455994,246.5,204.5,33.93487906455994
83,5,-17058.452659130096,180.6,138.6,-4264.613164782524
84,5,-17356.548637151718,255.4,213.4,-4339.1371592879295
85,1,0.0,143.0,101.0,0.0
86,1,0.0,329.0,287.0,0.0
87,1,0.0,143.0,101.0,0.0
88,1,0.0,329.0,287.0,0.0
89,1,0.0,145.0,103.0,0.0
90,1,0.0,331.0,289.0,0.0
91,1,0.0,143.0,101.0,0.0
92,1,0.0,423.0,381.0,0.0
93,3,92.03429198265076,161.0,119.0,46.01714599132538
94,3,92.03427290916443,331.0,289.0,46.017136454582214
95,1,0.0,140.0,98.0,0.0
96,1,0.0,335.0,293.0,0.0
97,5,1122921.5756099224,64.0,22.0,280730.3939024806
98,5,1118758.1412558556,64.0,22.0,279689.5353139639
99,1,0.0,143.0,101.0,0.0
100,1,0.0,365.0,323.0,0.0
101,5,-900.2915811538696,261.8,219.8,-225.0728952884674
102,5,-985.9403882026672,181.8,139.8,-246.4850970506668
103,1,0.0,145.0,103.0,0.0
104,1,0.0,136.0,94.0,0.0
105,2,6.720716953277588,238.0,196.0,6.720716953277588
106,1,0.0,143.0,101.0,0.0
107,1,0.0,329.0,287.0,0.0
108,1,0.0,145.0,103.0,0.0
109,1,0.0,331.0,289.0,0.0
110,2,-910.6696360111237,143.0,101.0,-910.6696360111237
111,2,-910.669615983963,329.0,287.0,-910.669615983963
112,5,-395.986191034317,78.6,36.6,-98.99654775857925
113,1,0.0,140.0,98.0,0.0
114,1,0.0,335.0,293.0,0.0
115,1,0.0,107.0,65.0,0.0
116,1,0.0,110.0,68.0,0.0
117,1,0.0,145.0,103.0,0.0
118,1,0.0,331.0,289.0,0.0
119,1,0.0,415.0,373.0,0.0
120,5,54.996947050094604,143.0,101.0,13.749236762523651
121,5,54.996763944625854,383.0,341.0,13.749190986156464
122,5,-17436.99189901352,148.4,106.4,-4359.24797475338
123,2,12.20254111289978,163.5,121.5,12.20254111289978
124,2,12.20250415802002,236.5,194.5,12.20250415802002
125,5,-870.9900000095367,343.0,301.0,-217.7475000023842
126,1,0.0,143.0,101.0,0.0
127,1,0.0,329.0,287.0,0.0
128,3,-251.54734706878662,365.0,323.0,-125.77367353439331
129,1,0.0,145.0,103.0,0.0
130,1,0.0,331.0,289.0,0.0
131,2,11.9497709274292,163.5,121.5,11.9497709274292
132,2,11.94807505607605,236.5,194.5,11.94807505607605
133,1,0.0,145.0,103.0,0.0
134,1,0.0,331.0,289.0,0.0
135,5,21.934366941452026,64.0,22.0,5.483591735363007
136,1,0.0,145.0,103.0,0.0
137,1,0.0,310.0,268.0,0.0
138,5,-266.5006380081177,143.0,101.0,-66.62515950202942
139,5,-266.50057792663574,255.4,213.4,-66.62514448165894
140,1,0.0,143.0,101.0,0.0
141,1,0.0,329.0,287.0,0.0
142,1,0.0,145.0,103.0,0.0
143,1,0.0,143.0,101.0,0.0
144,1,0.0,365.0,323.0,0.0
145,1,0.0,137.0,95.0,0.0
146,1,0.0,359.0,317.0,0.0
147,1,0.0,143.0,101.0,0.0
148,1,0.0,329.0,287.0,0.0
149,1,0.0,143.0,101.0,0.0
150,1,0.0,329.0,287.0,0.0
151,5,-224.41305899620056,255.4,213.4,-56.10326474905014
152,1,0.0,145.0,103.0,0.0
153,1,0.0,145.0,103.0,0.0
154,1,0.0,331.0,289.0,0.0
155,1,0.0,159.0,117.0,0.0
156,1,0.0,159.0,117.0,0.0
157,1,0.0,159.0,117.0,0.0
158,1,0.0,159.0,117.0,0.0
159,1,0.0,361.0,319.0,0.0
160,1,0.0,159.0,117.0,0.0
161,2,-17338.455317020416,153.5,111.5,-17338.455317020416
162,1,0.0,159.0,117.0,0.0
163,1,0.0,159.0,117.0,0.0
164,1,0.0,354.0,312.0,0.0
165,2,-17338.52132487297,153.5,111.5,-17338.52132487297
166,1,0.0,159.0,117.0,0.0
167,1,0.0,159.0,117.0,0.0
168,1,0.0,361.0,319.0,0.0
169,1,0.0,361.0,319.0,0.0
170,4,-17330.187960147858,200.0,158.0,-5776.729320049286
171,2,-17338.57497406006,153.5,111.5,-17338.57497406006
172,1,0.0,359.0,317.0,0.0
173,4,-17329.171123981476,200.0,158.0,-5776.390374660492
174,4,-17330.19618010521,200.0,158.0,-5776.7320600350695
175,2,-17338.451478004456,349.0,307.0,-17338.451478004456
176,1,0.0,134.0,92.0,0.0
177,1,0.0,361.0,319.0,0.0
178,1,0.0,361.0,319.0,0.0
179,1,0.0,159.0,117.0,0.0
180,2,-17338.52771115303,361.0,319.0,-17338.52771115303
181,1,0.0,159.0,117.0,0.0
182,2,-17338.39040207863,153.5,111.5,-17338.39040207863
183,1,0.0,361.0,319.0,0.0
184,2,9.61583399772644,196.5,154.5,9.61583399772644
185,2,-17338.561283111572,361.0,319.0,-17338.561283111572
186,4,-17329.40329694748,241.0,199.0,-5776.467765649159
187,1,0.0,159.0,117.0,0.0
188,1,0.0,159.0,117.0,0.0
189,4,-17329.149338960648,241.0,199.0,-5776.383112986882
190,4,-17329.484746932983,241.0,199.0,-5776.494915644328
191,5,-17338.54288291931,209.8,167.8,-4334.635720729828
192,2,9.651135206222534,233.0,191.0,9.651135206222534
193,4,9.621905088424683,225.25,183.25,3.207301696141561
194,1,0.0,159.0,117.0,0.0
195,5,-938.7925469875336,226.2,184.2,-234.6981367468834
196,2,8.351497173309326,205.0,163.0,8.351497173309326
197,1,0.0,159.0,117.0,0.0
198,4,-17330.98657798767,220.0,178.0,-5776.995525995891
199,5,-939.0059330463409,221.8,179.8,-234.75148326158524
200,2,8.333566904067993,245.5,203.5,8.333566904067993
201,3,-17339.002962112427,295.0,253.0,-8669.501481056213
202,1,0.0,145.0,103.0,0.0
203,1,0.0,331.0,289.0,0.0
204,1,0.0,159.0,117.0,0.0
205,1,0.0,159.0,117.0,0.0
206,1,0.0,359.0,317.0,0.0
207,4,-17333.986099004745,200.0,158.0,-5777.995366334915
208,4,-17333.96876001358,236.5,194.5,-5777.989586671193
209,1,0.0,159.0,117.0,0.0
210,1,0.0,159.0,117.0,0.0
211,1,0.0,361.0,319.0,0.0
212,1,0.0,143.0,101.0,0.0
213,1,0.0,329.0,287.0,0.0
214,1,0.0,140.0,98.0,0.0
215,1,0.0,335.0,293.0,0.0
216,5,-17483.009632110596,193.4,151.4,-4370.752408027649
217,1,0.0,331.0,289.0,0.0
218,1,0.0,143.0,101.0,0.0
219,1,0.0,329.0,287.0,0.0
220,1,0.0,145.0,103.0,0.0
221,1,0.0,110.0,68.0,0.0
222,5,-860.2057871818542,182.6,140.6,-215.05144679546356
223,5,-860.2058351039886,292.2,250.2,-215.05145877599716
224,5,-985.4170501232147,180.6,138.6,-246.35426253080368
225,1,0.0,329.0,287.0,0.0
226,1,0.0,145.0,103.0,0.0
227,1,0.0,331.0,289.0,0.0
228,1,0.0,143.0,101.0,0.0
229,1,0.0,329.0,287.0,0.0
230,1,0.0,145.0,103.0,0.0
231,1,0.0,331.0,289.0,0.0
232,2,-915.1346011161804,143.0,101.0,-915.1346011161804
233,2,-915.1346950531006,329.0,287.0,-915.1346950531006
234,1,0.0,145.0,103.0,0.0
235,1,0.0,331.0,289.0,0.0
236,1,0.0,145.0,103.0,0.0
237,1,0.0,331.0,289.0,0.0
238,4,-1080.6659779548645,238.0,196.0,-360.2219926516215
239,5,4658373.955755949,64.0,22.0,1164593.4889389873
240,5,1120098.47386384,64.0,22.0,280024.61846596
241,1,0.0,139.0,97.0,0.0
242,1,0.0,435.0,393.0,0.0
243,4,-861.9662301540375,145.0,103.0,-287.3220767180125
244,2,-896.0952808856964,359.0,317.0,-896.0952808856964
245,1,0.0,145.0,103.0,0.0
246,1,0.0,331.0,289.0,0.0
247,5,21.035474061965942,383.0,341.0,5.258868515491486
248,3,169.26548600196838,209.0,167.0,84.63274300098419
249,3,168.96299004554749,267.6666666666667,225.66666666666666,84.48149502277374
250,2,2581788.514132023,137.0,95.0,2581788.514132023
251,1,0.0,359.0,317.0,0.0
252,1,0.0,145.0,103.0,0.0
253,1,0.0,110.0,68.0,0.0
254,2,-337.93891882896423,231.0,189.0,-337.93891882896423
255,1,0.0,145.0,103.0,0.0
256,1,0.0,331.0,289.0,0.0
257,5,-550.82568192482,152.6,110.6,-137.706420481205
258,5,-550.8356199264526,348.8,306.8,-137.70890498161316
259,1,0.0,145.0,103.0,0.0
260,1,0.0,329.0,287.0,0.0
261,5,-1176.907499074936,239.8,197.8,-294.226874768734
262,5,-1176.5344121456146,295.4,253.4,-294.13360303640366
263,2,36.00738716125488,172.0,130.0,36.00738716125488
264,2,36.012935161590576,253.5,211.5,36.012935161590576
265,1,0.0,145.0,103.0,0.0
266,1,0.0,331.0,289.0,0.0
267,1,0.0,145.0,103.0,0.0
268,5,-1166.5127539634705,162.2,120.2,-291.6281884908676
269,5,-1166.5126991271973,295.4,253.4,-291.6281747817993
270,3,-17293.779305934906,204.66666666666666,162.66666666666666,-8646.889652967453
271,1,0.0,331.0,289.0,0.0
272,4,20.989705801010132,145.0,103.0,6.996568600336711
273,2,20.99475598335266,331.0,289.0,20.99475598335266
274,1,0.0,143.0,101.0,0.0
275,1,0.0,329.0,287.0,0.0
276,1,0.0,145.0,103.0,0.0
277,1,0.0,331.0,289.0,0.0
278,1,0.0,143.0,101.0,0.0
279,1,0.0,329.0,287.0,0.0
280,3,-411.0605149269104,242.33333333333334,200.33333333333334,-205.5302574634552
281,3,-411.3776128292084,217.33333333333334,175.33333333333334,-205.6888064146042
282,1,0.0,145.0,103.0,0.0
283,1,0.0,331.0,289.0,0.0
284,1,0.0,143.0,101.0,0.0
285,1,0.0,329.0,287.0,0.0
286,1,0.0,329.0,287.0,0.0
287,2,77.49606108665466,236.0,194.0,77.49606108665466
288,2,77.34915685653687,237.0,195.0,77.34915685653687
289,1,0.0,143.0,101.0,0.0
290,1,0.0,329.0,287.0,0.0
291,1,0.0,145.0,103.0,0.0
292,1,0.0,331.0,289.0,0.0
293,1,0.0,148.0,106.0,0.0
294,1,0.0,361.0,319.0,0.0
295,5,1.4665582180023193,111.4,55.0,0.36663955450057983
296,5,1.7811269760131836,91.0,31.0,0.4452817440032959
297,1,0.0,145.0,103.0,0.0
298,1,0.0,331.0,289.0,0.0
299,1,0.0,107.0,65.0,0.0
300,1,0.0,110.0,68.0,0.0
301,2,-940.0991449356079,143.0,101.0,-940.0991449356079
302,2,-940.099102973938,329.0,287.0,-940.099102973938
303,1,0.0,145.0,103.0,0.0
304,1,0.0,331.0,289.0,0.0
305,4,-954.9838199615479,145.0,103.0,-318.3279399871826
306,4,-954.9836690425873,331.0,289.0,-318.3278896808624
307,1,0.0,107.0,65.0,0.0
308,1,0.0,110.0,68.0,0.0
309,1,0.0,179.0,137.0,0.0
310,1,0.0,145.0,103.0,0.0
311,2,-1258.050910949707,113.0,71.0,-1258.050910949707
312,2,-1258.0509369373322,116.0,74.0,-1258.0509369373322
313,3,-1106.712161064148,109.0,67.0,-553.356080532074
314,4,-1106.7121150493622,120.25,78.25,-368.9040383497874
315,1,0.0,145.0,103.0,0.0
316,1,0.0,331.0,289.0,0.0
317,2,16.35428810119629,174.5,132.5,16.35428810119629
318,2,16.35410499572754,271.5,229.5,16.35410499572754
319,1,0.0,143.0,101.0,0.0
320,1,0.0,329.0,287.0,0.0
321,1,0.0,145.0,103.0,0.0
322,1,0.0,331.0,289.0,0.0
323,1,0.0,148.0,106.0,0.0
324,1,0.0,361.0,319.0,0.0
325,2,-385.99644899368286,145.0,103.0,-385.99644899368286
326,3,-1158.7938349246979,269.0,227.0,-579.3969174623489
327,5,1120863.5600941181,64.0,22.0,280215.89002352953
328,5,1112191.5055131912,64.0,22.0,278047.8763782978
329,5,0.20498299598693848,130.0,73.6,0.05124574899673462
330,5,0.20340800285339355,95.4,35.4,0.05085200071334839
331,1,0.0,145.0,103.0,0.0
332,1,0.0,331.0,289.0,0.0
333,1,0.0,145.0,103.0,0.0
334,1,0.0,331.0,289.0,0.0
335,1,0.0,148.0,106.0,0.0
336,1,0.0,361.0,319.0,0.0
337,1,0.0,145.0,103.0,0.0
338,1,0.0,331.0,289.0,0.0
339,2,36.13711094856262,143.0,101.0,36.13711094856262
340,2,36.137017011642456,365.0,323.0,36.137017011642456
341,2,4.839618921279907,242.0,200.0,4.839618921279907
342,2,4.663991928100586,237.0,195.0,4.663991928100586
343,1,0.0,148.0,106.0,0.0
344,1,0.0,361.0,319.0,0.0
345,1,0.0,329.0,287.0,0.0
346,2,-948.6309111118317,329.0,287.0,-948.6309111118317
347,2,40.016507148742676,167.0,125.0,40.016507148742676
348,2,40.01644515991211,240.5,198.5,40.01644515991211
349,1,0.0,145.0,103.0,0.0
350,1,0.0,145.0,103.0,0.0
351,2,-1282.0132739543915,143.0,101.0,-1282.0132739543915
352,1,0.0,329.0,287.0,0.0
353,1,0.0,107.0,65.0,0.0
354,1,0.0,110.0,68.0,0.0
355,2,15.751254081726074,234.5,192.5,15.751254081726074
356,1,0.0,145.0,103.0,0.0
357,1,0.0,331.0,289.0,0.0
358,1,0.0,143.0,101.0,0.0
359,1,0.0,329.0,287.0,0.0
360,2,-1035.483808040619,143.0,101.0,-1035.483808040619
361,2,-1035.4850869178772,329.0,287.0,-1035.4850869178772
362,5,-17389.022264957428,139.0,97.0,-4347.255566239357
363,5,2575302.299426079,147.8,105.8,643825.5748565197
364,4,-1010.735876083374,136.75,94.75,-336.911958694458
365,4,-1008.8219289779663,199.0,157.0,-336.27397632598877
366,1,0.0,145.0,103.0,0.0
367,1,0.0,145.0,103.0,0.0
368,1,0.0,145.0,103.0,0.0
369,1,0.0,145.0,103.0,0.0
370,4,-1009.0466909408569,283.75,241.75,-336.34889698028564
371,2,-604.0298049449921,145.0,103.0,-604.0298049449921
372,1,0.0,145.0,103.0,0.0
373,1,0.0,331.0,289.0,0.0
374,1,0.0,145.0,103.0,0.0
375,1,0.0,145.0,103.0,0.0
376,1,0.0,145.0,103.0,0.0
377,1,0.0,145.0,103.0,0.0
378,2,-603.9552490711212,329.0,287.0,-603.9552490711212
379,1,0.0,145.0,103.0,0.0
380,1,0.0,331.0,289.0,0.0
381,1,0.0,331.0,289.0,0.0
382,1,0.0,145.0,103.0,0.0
383,1,0.0,145.0,103.0,0.0
384,1,0.0,145.0,103.0,0.0
385,1,0.0,145.0,103.0,0.0
386,1,0.0,145.0,103.0,0.0
387,1,0.0,331.0,289.0,0.0
388,1,0.0,331.0,289.0,0.0
389,1,0.0,145.0,103.0,0.0
390,1,0.0,145.0,103.0,0.0
391,1,0.0,145.0,103.0,0.0
392,1,0.0,331.0,289.0,0.0
393,1,0.0,145.0,103.0,0.0
394,1,0.0,310.0,268.0,0.0
395,3,-1208.2849898338318,145.0,103.0,-604.1424949169159
396,1,0.0,145.0,103.0,0.0
397,1,0.0,145.0,103.0,0.0
398,1,0.0,319.0,277.0,0.0
399,5,2575420.3146681786,145.0,103.0,643855.0786670446
400,5,2575420.282057047,331.0,289.0,643855.0705142617
401,4,-1208.202847957611,145.0,103.0,-402.73428265253705
402,2,-598.9136478900909,145.0,103.0,-598.9136478900909
403,1,0.0,331.0,289.0,0.0
404,5,-1208.2524111270905,182.2,140.2,-302.0631027817726
405,1,0.0,331.0,289.0,0.0
406,2,-17514.007251024246,145.0,103.0,-17514.007251024246
407,1,0.0,331.0,289.0,0.0
408,3,-1208.3037900924683,329.0,287.0,-604.1518950462341
409,4,-1208.1372740268707,192.5,150.5,-402.7124246756236
410,1,0.0,331.0,289.0,0.0
411,1,0.0,331.0,289.0,0.0
412,4,-1208.262354850769,145.0,103.0,-402.75411828358966
413,5,2575292.2834260464,181.8,139.8,643823.0708565116
414,4,-1208.2232630252838,310.0,268.0,-402.7410876750946
415,3,-1057.7488751411438,206.33333333333334,164.33333333333334,-528.8744375705719
416,5,-591.4116230010986,256.6,214.6,-147.85290575027466
417,5,-1145.9620809555054,256.6,214.6,-286.49052023887634
418,5,-17349.419382095337,181.8,139.8,-4337.354845523834
419,4,-1208.1961691379547,267.5,225.5,-402.73205637931824
420,5,-17515.991566181183,145.0,103.0,-4378.997891545296
421,5,-17515.991688013077,145.0,103.0,-4378.997922003269
422,4,-1207.9951930046082,145.0,103.0,-402.6650643348694
423,5,-17516.654055833817,145.0,103.0,-4379.163513958454
424,5,-1207.9952900409698,145.0,103.0,-301.99882251024246
425,4,-1207.9952099323273,145.0,103.0,-402.66506997744244
426,3,-1207.9951400756836,145.0,103.0,-603.9975700378418
427,5,-17485.99624490738,182.2,140.2,-4371.499061226845
428,3,-1207.9949831962585,145.0,103.0,-603.9974915981293
429,1,0.0,331.0,289.0,0.0
430,4,-482.40205097198486,235.0,193.0,-160.80068365732828
431,5,2575355.921037197,145.0,103.0,643838.9802592993
432,3,-1208.002904176712,145.0,103.0,-604.001452088356
433,3,-1210.3012390136719,145.0,103.0,-605.1506195068359
434,5,-17424.786581993103,219.4,177.4,-4356.196645498276
435,4,-17348.552221775055,191.5,149.5,-5782.850740591685
436,2,-590.9785799980164,237.0,195.0,-590.9785799980164
437,5,-1206.9921379089355,138.4,96.4,-301.7480344772339
438,4,-1034.8387169837952,191.0,149.0,-344.9462389945984
439,1,0.0,145.0,103.0,0.0
440,3,-1206.9920761585236,145.0,103.0,-603.4960380792618
441,3,-1210.3038921356201,331.0,289.0,-605.1519460678101
442,4,-17348.755704164505,284.5,242.5,-5782.918568054835
443,5,-1200.0126349925995,256.6,214.6,-300.0031587481499
444,1,0.0,145.0,103.0,0.0
445,1,0.0,331.0,289.0,0.0
446,3,-1207.937047958374,331.0,289.0,-603.968523979187
447,3,-1211.0106990337372,145.0,103.0,-605.5053495168686
448,2,-678.1043150424957,238.0,196.0,-678.1043150424957
449,2,-1201.770518064499,145.0,103.0,-1201.770518064499
450,3,-1206.0051918029785,145.0,103.0,-603.0025959014893
451,5,-17424.009902000427,255.4,213.4,-4356.002475500107
452,4,-1211.0106320381165,145.0,103.0,-403.67021067937213
453,2,-678.3239948749542,238.0,196.0,-678.3239948749542
454,1,0.0,145.0,103.0,0.0
455,3,-1210.9853069782257,145.0,103.0,-605.4926534891129
456,5,-1302.3815660476685,218.6,176.6,-325.5953915119171
457,3,-1210.9853610992432,145.0,103.0,-605.4926805496216
458,3,-17521.012068986893,145.0,103.0,-8760.506034493446
459,3,-17522.590220928192,145.0,103.0,-8761.295110464096
460,3,-17522.398793935776,331.0,289.0,-8761.199396967888
461,1,0.0,331.0,289.0,0.0
462,3,-1211.0052399635315,341.0,299.0,-605.5026199817657
463,3,-17521.01043200493,331.0,289.0,-8760.505216002464
464,4,-1302.8170671463013,242.0,200.0,-434.2723557154338
465,1,0.0,145.0,103.0,0.0
466,1,0.0,331.0,289.0,0.0
467,5,-585.4173078536987,145.0,103.0,-146.35432696342468
468,5,-585.417475938797,331.0,289.0,-146.35436898469925
469,1,0.0,139.0,97.0,0.0
470,1,0.0,361.0,319.0,0.0
471,5,2575220.5617649555,131.0,89.0,643805.1404412389
472,1,0.0,110.0,68.0,0.0
473,5,1118935.9541358948,64.0,22.0,279733.9885339737
474,5,1119412.5622758865,64.0,22.0,279853.14056897163
475,1,0.0,145.0,103.0,0.0
476,1,0.0,331.0,289.0,0.0
477,4,-1258.0427680015564,219.5,177.5,-419.3475893338521
478,4,-1258.0428290367126,255.5,213.5,-419.34760967890423
479,1,0.0,60.0,0.0,0.0
480,3,-1182.2205739021301,189.0,147.0,-591.1102869510651
481,1,0.0,143.0,101.0,0.0
482,1,0.0,329.0,287.0,0.0
483,2,-994.7108809947968,143.0,101.0,-994.7108809947968
484,4,-994.7109038829803,237.0,195.0,-331.5703012943268
485,2,-1002.3316869735718,143.0,101.0,-1002.3316869735718
486,2,-1002.3316309452057,329.0,287.0,-1002.3316309452057
487,3,-1238.996976852417,145.0,103.0,-619.4984884262085
488,1,0.0,148.0,106.0,0.0
489,1,0.0,361.0,319.0,0.0
490,3,-1092.8783028125763,207.0,165.0,-546.4391514062881
491,3,-1093.1474981307983,269.0,227.0,-546.5737490653992
492,4,-1100.609071969986,287.25,245.25,-366.869690656662
493,1,0.0,143.0,101.0,0.0
494,1,0.0,329.0,287.0,0.0
495,1,0.0,148.0,106.0,0.0
496,1,0.0,361.0,319.0,0.0
497,1,0.0,143.0,101.0,0.0
498,1,0.0,329.0,287.0,0.0
499,2,1.9678161144256592,143.0,101.0,1.9678161144256592
500,2,1.9678120613098145,329.0,287.0,1.9678120613098145
501,1,0.0,145.0,103.0,0.0
502,1,0.0,331.0,289.0,0.0
503,2,-646.0080358982086,145.0,103.0,-646.0080358982086
504,1,0.0,143.0,101.0,0.0
505,1,0.0,329.0,287.0,0.0
506,1,0.0,145.0,103.0,0.0
507,1,0.0,331.0,289.0,0.0
508,1,0.0,104.0,62.0,0.0
509,1,0.0,116.0,74.0,0.0
510,1,0.0,145.0,103.0,0.0
511,1,0.0,331.0,289.0,0.0
512,5,0.28354907035827637,64.2,7.8,0.07088726758956909
513,4,0.2833089828491211,143.0,83.0,0.0944363276163737
514,1,0.0,79.0,37.0,0.0
515,1,0.0,163.0,121.0,0.0
516,1,0.0,80.0,38.0,0.0
517,1,0.0,164.0,122.0,0.0
518,1,0.0,79.0,37.0,0.0
519,1,0.0,163.0,121.0,0.0
520,1,0.0,79.0,37.0,0.0
521,1,0.0,163.0,121.0,0.0
522,1,0.0,79.0,37.0,0.0
523,1,0.0,179.0,137.0,0.0
524,1,0.0,79.0,37.0,0.0
525,1,0.0,163.0,121.0,0.0
526,1,0.0,79.0,37.0,0.0
527,1,0.0,163.0,121.0,0.0
528,5,0.5585689544677734,214.0,172.0,0.13964223861694336
529,5,0.5549139976501465,214.0,172.0,0.13872849941253662
530,5,0.5532758235931396,214.0,172.0,0.1383189558982849
531,5,0.5658459663391113,214.0,172.0,0.14146149158477783
532,5,0.13697218894958496,214.0,172.0,0.03424304723739624
533,5,0.5638279914855957,214.0,172.0,0.14095699787139893
534,5,0.5613279342651367,214.0,172.0,0.14033198356628418
535,5,0.5595850944519043,214.0,172.0,0.13989627361297607
536,1,0.0,143.0,101.0,0.0
537,1,0.0,329.0,287.0,0.0
538,3,-1251.3263530731201,211.0,169.0,-625.6631765365601
539,1,0.0,104.0,62.0,0.0
540,1,0.0,365.0,323.0,0.0
541,1,0.0,116.0,74.0,0.0
542,1,0.0,145.0,103.0,0.0
543,1,0.0,331.0,289.0,0.0
544,1,0.0,145.0,103.0,0.0
545,1,0.0,331.0,289.0,0.0
546,5,0.10020709037780762,157.0,115.0,0.025051772594451904
547,5,0.07667899131774902,149.2,107.2,0.019169747829437256
548,5,819.1465919017792,84.0,22.0,204.7866479754448
549,5,67012.90528702736,86.0,24.0,16753.22632175684
550,5,819.1466748714447,64.0,22.0,204.78666871786118
551,5,67012.90530204773,66.0,24.0,16753.226325511932
552,5,68680.64868307114,64.0,22.0,17170.162170767784
553,5,69454.14122700691,84.0,22.0,17363.535306751728
554,5,1969.3513689041138,84.0,22.0,492.33784222602844
555,5,1969.3514688014984,64.0,22.0,492.3378672003746
556,5,3896.0402040481567,84.0,22.0,974.0100510120392
557,5,67620.38444280624,84.0,22.0,16905.09611070156
558,5,67620.38440799713,64.0,22.0,16905.096101999283
559,5,3896.0401668548584,64.0,22.0,974.0100417137146
560,5,68419.99851298332,64.0,22.0,17104.99962824583
561,5,68419.99840807915,84.0,22.0,17104.999602019787
562,5,504.96097207069397,84.0,22.0,126.24024301767349
563,5,504.96108293533325,64.0,22.0,126.24027073383331
564,5,4712.507353067398,84.0,22.0,1178.1268382668495
565,5,4712.507224082947,64.0,22.0,1178.1268060207367
