,PacketTotalNum,DurationTime,PacketLenMean,PayloadLenMean,TimeGapMean
0,356,40.792842864990234,67.85955056179775,6.449438202247191,0.11490941652109925
1,289,36.462889194488525,66.55017301038062,5.262975778546712,0.1266072541475296
2,1,0.0,60.0,0.0,0.0
3,1371,41.51167702674866,66.97155361050328,0.0,0.03030049418010851
4,596,13.582053184509277,71.1761744966443,0.14597315436241612,0.0228269801420324
5,291,33.40682005882263,61.68384879725086,0.9621993127147767,0.11519593123731942
6,902,41.48055410385132,61.46341463414634,0.0,0.04603835083668293
7,7,0.15181493759155273,88.57142857142857,32.0,0.02530248959859212
8,1,0.0,66.0,0.0,0.0
9,534,40.3756160736084,64.94756554307116,0.0,0.07575162490358049
10,4995,41.51593804359436,61.455055055055055,0.04484484484484484,0.008313163404804638
11,4,0.13072896003723145,74.0,14.0,0.043576320012410484
12,379,24.306635856628418,71.07915567282322,0.08179419525065963,0.06430326946197994
13,654,41.28908586502075,89.86544342507645,0.0,0.06322984052836256
14,2713,41.45546793937683,109.88352377441946,55.88352377441946,0.015285939505669923
15,586,4.3452842235565186,73.40273037542661,0.0,0.007427836279583792
16,9910,41.494725942611694,61.56670030272452,0.0,0.004187579568333
17,3,9.007163047790527,66.0,0.0,4.503581523895264
18,662,41.44951891899109,85.5166163141994,0.2175226586102719,0.0627072903464313
19,8869,41.51747703552246,61.192468147479985,0.006314127861089187,0.004681718204276326
20,510,40.53229212760925,67.38627450980393,6.166666666666667,0.07963122225463508
21,4399,32.74395394325256,63.17708570129575,0.1241191179813594,0.007445191892508541
22,522,5.278662919998169,61.724137931034484,0.18773946360153257,0.010131790633393799
23,6643,41.49376702308655,61.95634502483818,0.08851422550052687,0.006247179618049766
24,298,40.86883807182312,60.0,0.0,0.13760551539334384
25,6010,41.487326860427856,62.53910149750416,0.11880199667221297,0.006904198179468773
26,286,24.05353307723999,70.26223776223776,0.10839160839160839,0.08439836167452629
27,17,9.026437997817993,101.17647058823529,46.11764705882353,0.5641523748636246
28,1630,15.064234018325806,63.43558282208589,0.12883435582822086,0.009247534695104854
29,244,18.02354598045349,87.98770491803279,0.12704918032786885,0.07417097111297732
30,470,12.71721601486206,64.82765957446809,0.30425531914893617,0.027115599178810363
31,634,41.38120985031128,78.1845425867508,17.045741324921135,0.06537315932118686
32,2010,41.458223819732666,109.74875621890547,55.74726368159204,0.02063624879030994
33,400,41.31757402420044,63.75,4.635,0.10355281710325924
34,732,41.5099561214447,85.72131147540983,0.19672131147540983,0.05678516569281081
35,280,27.920382976531982,62.53928571428571,0.11071428571428571,0.10007305726355549
36,7397,41.51268219947815,62.071380289306475,0.0,0.005612855895007862
37,7380,41.51040697097778,61.30731707317073,0.0,0.005625478651711314
38,1407,41.46963691711426,64.34683724235963,0.15920398009950248,0.029494763098943284
39,8247,41.495649099349976,71.58215108524311,0.0,0.005032215510471741
40,3648,41.44933104515076,61.30372807017544,0.0,0.011365322469194066
41,397,11.110741138458252,67.45340050377834,0.21914357682619648,0.028057427117318817
42,1323,41.4962260723114,100.82237339380197,34.82237339380197,0.031388975848949625
43,1259,11.940988063812256,63.096108022239875,0.10007942811755362,0.009492041386178264
44,271,27.229914903640747,65.98154981549816,1.7675276752767528,0.10085153668015091
45,2889,26.267844915390015,62.856351678781586,0.1308411214953271,0.009095514167378815
46,338,9.240278959274292,66.78402366863905,0.257396449704142,0.027419225398440036
47,12733,41.50327396392822,60.304562946674,0.0,0.0032597607574558767
48,379,40.8733229637146,67.2084432717678,5.0237467018469655,0.108130484030991
49,250,19.73737597465515,62.664,0.0,0.07926657017933796
50,375,9.113933086395264,68.552,0.232,0.024368805043837604
51,8,0.14178800582885742,85.0,28.0,0.020255429404122487
52,836,41.51068091392517,84.19617224880383,0.42105263157894735,0.04971339031607805
53,557,2.9651408195495605,80.95152603231598,0.0,0.005332987085520793
